po_line_id,po_id,product_id,order_qty,unit_cost
24272,9724,236,101,363.21
24392,9776,236,225,363.21
24651,9879,236,404,363.21
24749,9917,236,106,363.21
24766,9922,236,269,363.21
24977,10004,236,161,363.21
24983,10006,236,100,363.21
25093,10054,236,449,363.21
25198,10103,236,119,363.21
25597,10265,236,103,363.21
26280,10546,236,105,363.21
26589,10671,236,339,363.21
26905,10802,236,175,363.21
27413,11006,236,84,363.21
27588,11081,236,198,363.21
27696,11128,236,238,363.21
27725,11137,236,489,363.21
27738,11143,236,175,363.21
28007,11257,236,404,363.21
28831,11594,236,34,363.21
29047,11682,236,332,363.21
29522,11872,236,246,363.21
29529,11875,236,263,363.21
29705,11948,236,37,363.21
29963,12044,236,121,363.21
30120,12110,236,320,363.21
30466,12250,236,50,363.21
30746,12364,236,269,363.21
31709,12744,236,490,363.21
31930,12833,236,134,363.21
32241,12958,236,190,363.21
32301,12985,236,368,363.21
32525,13075,236,396,363.21
32647,13125,236,113,363.21
33314,13393,236,432,363.21
33525,13473,236,487,363.21
33934,13634,236,72,363.21
34243,13763,236,87,363.21
34244,13764,236,133,363.21
34570,13890,236,120,363.21
34715,13947,236,69,363.21
35002,14064,236,345,363.21
35616,14293,236,209,363.21
36115,14507,236,438,363.21
36307,14581,236,318,363.21
36461,14640,236,130,363.21
36773,14773,236,299,363.21
36804,14785,236,414,363.21
36857,14803,236,453,363.21
37424,15037,236,204,363.21
37477,15060,236,377,363.21
38043,15290,236,263,363.21
38211,15355,236,378,363.21
39859,16016,236,451,363.21
40072,16111,236,102,363.21
41336,16602,236,363,363.21
41442,16648,236,442,363.21
41536,16685,236,484,363.21
41558,16697,236,252,363.21
42031,16888,236,178,363.21
42344,17014,236,348,363.21
42595,17106,236,366,363.21
43017,17282,236,409,363.21
43080,17309,236,252,363.21
43134,17331,236,252,363.21
43227,17368,236,93,363.21
43825,17607,236,133,363.21
44210,17756,236,347,363.21
44243,17767,236,375,363.21
44322,17796,236,384,363.21
44477,17867,236,131,363.21
44779,17982,236,206,363.21
44838,18008,236,349,363.21
45523,18276,236,460,363.21
46139,18524,236,312,363.21
47645,19131,236,41,363.21
47721,19162,236,227,363.21
48168,19340,236,375,363.21
48177,19347,236,184,363.21
48598,19524,236,255,363.21
48661,19548,236,109,363.21
48671,19551,236,365,363.21
49147,19736,236,371,363.21
49729,19963,236,193,363.21
50875,20415,236,491,363.21
51203,20556,236,61,363.21
51536,20687,236,444,363.21
51677,20744,236,366,363.21
51725,20764,236,151,363.21
52049,20891,236,265,363.21
52446,21049,236,459,363.21
52546,21087,236,391,363.21
52818,21195,236,43,363.21
53368,21424,236,348,363.21
53762,21580,236,386,363.21
54746,21968,236,437,363.21
54934,22047,236,127,363.21
55571,22299,236,283,363.21
56138,22517,236,99,363.21
56284,22577,236,272,363.21
56315,22589,236,182,363.21
56855,22797,236,119,363.21
56900,22813,236,52,363.21
57038,22868,236,394,363.21
57243,22953,236,340,363.21
57361,22999,236,266,363.21
57459,23034,236,225,363.21
57818,23188,236,477,363.21
58980,23665,236,93,363.21
59342,23814,236,327,363.21
59399,23838,236,480,363.21
60132,24130,236,369,363.21
60412,24243,236,25,363.21
60597,24321,236,443,363.21
61118,24519,236,78,363.21
61340,24606,236,230,363.21
61444,24645,236,492,363.21
61448,24647,236,111,363.21
62021,24869,236,362,363.21
231,98,237,209,454.53
472,200,237,452,454.53
559,230,237,307,454.53
863,355,237,402,454.53
935,383,237,131,454.53
1052,430,237,327,454.53
1199,490,237,95,454.53
1895,766,237,179,454.53
2179,881,237,43,454.53
2572,1037,237,362,454.53
2713,1093,237,94,454.53
3165,1268,237,410,454.53
3765,1500,237,190,454.53
3942,1572,237,392,454.53
4117,1648,237,106,454.53
4422,1773,237,151,454.53
5016,2012,237,294,454.53
5280,2121,237,182,454.53
5837,2349,237,206,454.53
6221,2501,237,477,454.53
6388,2563,237,221,454.53
6909,2776,237,215,454.53
7015,2821,237,409,454.53
7063,2840,237,88,454.53
7257,2916,237,79,454.53
7384,2966,237,201,454.53
7588,3053,237,167,454.53
7730,3119,237,165,454.53
8367,3382,237,390,454.53
8442,3410,237,495,454.53
8449,3413,237,316,454.53
8617,3485,237,39,454.53
8709,3522,237,37,454.53
8932,3615,237,68,454.53
9032,3654,237,404,454.53
9050,3661,237,423,454.53
9115,3689,237,65,454.53
9137,3697,237,300,454.53
9437,3823,237,259,454.53
9466,3836,237,80,454.53
9630,3893,237,206,454.53
10010,4044,237,21,454.53
10528,4252,237,434,454.53
11430,4612,237,267,454.53
11587,4678,237,191,454.53
11670,4713,237,31,454.53
11949,4822,237,33,454.53
12393,4997,237,458,454.53
13190,5308,237,192,454.53
13717,5515,237,394,454.53
13852,5573,237,394,454.53
14114,5678,237,319,454.53
14313,5755,237,136,454.53
14380,5780,237,291,454.53
14906,5988,237,474,454.53
14991,6024,237,322,454.53
15009,6030,237,113,454.53
15199,6103,237,295,454.53
15799,6335,237,357,454.53
17462,7007,237,117,454.53
18233,7313,237,452,454.53
18570,7453,237,207,454.53
18708,7504,237,187,454.53
18980,7606,237,72,454.53
18982,7606,237,485,454.53
19019,7620,237,171,454.53
19108,7658,237,247,454.53
19855,7950,237,268,454.53
20230,8100,237,226,454.53
20597,8248,237,338,454.53
20833,8341,237,158,454.53
20903,8368,237,117,454.53
21540,8625,237,112,454.53
21545,8627,237,248,454.53
22147,8861,237,168,454.53
22349,8944,237,310,454.53
22433,8978,237,490,454.53
22694,9085,237,197,454.53
23159,9281,237,157,454.53
23297,9339,237,369,454.53
24536,9831,237,497,454.53
24773,9924,237,422,454.53
24995,10011,237,119,454.53
25131,10070,237,258,454.53
25529,10236,237,429,454.53
25660,10291,237,405,454.53
25937,10400,237,207,454.53
26016,10433,237,451,454.53
26037,10441,237,416,454.53
26871,10787,237,394,454.53
27217,10926,237,187,454.53
27913,11216,237,402,454.53
28713,11548,237,107,454.53
28953,11647,237,339,454.53
29648,11926,237,227,454.53
29791,11980,237,364,454.53
29969,12046,237,399,454.53
30005,12060,237,217,454.53
30627,12317,237,306,454.53
30789,12381,237,101,454.53
30825,12396,237,190,454.53
30913,12429,237,175,454.53
31664,12726,237,176,454.53
31799,12782,237,136,454.53
32966,13256,237,298,454.53
32993,13265,237,219,454.53
33449,13445,237,92,454.53
33472,13453,237,80,454.53
33811,13583,237,164,454.53
33817,13588,237,290,454.53
33868,13610,237,417,454.53
35326,14184,237,116,454.53
35356,14195,237,355,454.53
35413,14216,237,415,454.53
35554,14268,237,243,454.53
35650,14310,237,186,454.53
36058,14486,237,307,454.53
36253,14560,237,86,454.53
36329,14589,237,288,454.53
36955,14838,237,90,454.53
37124,14910,237,390,454.53
37265,14966,237,185,454.53
37515,15074,237,161,454.53
37647,15125,237,386,454.53
38214,15355,237,171,454.53
38508,15475,237,308,454.53
39068,15701,237,462,454.53
39456,15857,237,122,454.53
39615,15922,237,194,454.53
39687,15947,237,67,454.53
39876,16022,237,91,454.53
39950,16058,237,330,454.53
40133,16135,237,203,454.53
40657,16335,237,235,454.53
41208,16549,237,419,454.53
41550,16692,237,155,454.53
41645,16734,237,162,454.53
41689,16752,237,33,454.53
41950,16857,237,440,454.53
42440,17050,237,301,454.53
42780,17184,237,251,454.53
43063,17302,237,23,454.53
43515,17483,237,212,454.53
43541,17492,237,489,454.53
44420,17844,237,267,454.53
44652,17934,237,346,454.53
45058,18093,237,141,454.53
45131,18122,237,401,454.53
45211,18154,237,438,454.53
45434,18238,237,49,454.53
45521,18275,237,467,454.53
45630,18316,237,80,454.53
45722,18353,237,80,454.53
46244,18564,237,473,454.53
46388,18623,237,24,454.53
46490,18668,237,316,454.53
46619,18717,237,256,454.53
46905,18825,237,105,454.53
47156,18931,237,494,454.53
47577,19103,237,46,454.53
47663,19138,237,360,454.53
48681,19555,237,144,454.53
48695,19559,237,110,454.53
48950,19656,237,396,454.53
48957,19659,237,34,454.53
49158,19741,237,365,454.53
49342,19808,237,41,454.53
49492,19868,237,260,454.53
50190,20145,237,53,454.53
50646,20324,237,135,454.53
51036,20485,237,283,454.53
51072,20501,237,176,454.53
51305,20601,237,141,454.53
51660,20739,237,359,454.53
51889,20823,237,473,454.53
52299,20988,237,149,454.53
52412,21036,237,193,454.53
52517,21075,237,77,454.53
52917,21239,237,452,454.53
53027,21285,237,365,454.53
53548,21498,237,89,454.53
53588,21519,237,159,454.53
53595,21521,237,193,454.53
54143,21734,237,176,454.53
54208,21757,237,146,454.53
54479,21864,237,147,454.53
54493,21870,237,91,454.53
54563,21896,237,315,454.53
55585,22305,237,333,454.53
55845,22400,237,248,454.53
55886,22417,237,110,454.53
56937,22831,237,251,454.53
57072,22881,237,485,454.53
57330,22987,237,122,454.53
57431,23024,237,229,454.53
57533,23070,237,220,454.53
57849,23199,237,447,454.53
57861,23205,237,193,454.53
58189,23340,237,258,454.53
58243,23362,237,378,454.53
58473,23459,237,415,454.53
59309,23801,237,161,454.53
59324,23806,237,415,454.53
59438,23854,237,265,454.53
60693,24358,237,116,454.53
60883,24428,237,400,454.53
61304,24594,237,426,454.53
61596,24704,237,114,454.53
61611,24711,237,110,454.53
61647,24725,237,107,454.53
61724,24754,237,124,454.53
61776,24774,237,205,454.53
61912,24830,237,439,454.53
61958,24850,237,413,454.53
103,40,238,416,810.08
620,256,238,299,810.08
1316,535,238,143,810.08
1579,644,238,487,810.08
1638,668,238,262,810.08
2342,942,238,461,810.08
2540,1022,238,434,810.08
2865,1147,238,378,810.08
3023,1208,238,168,810.08
3209,1285,238,56,810.08
3571,1418,238,314,810.08
3914,1560,238,87,810.08
4232,1696,238,68,810.08
4235,1698,238,55,810.08
4441,1780,238,418,810.08
4540,1821,238,145,810.08
4680,1879,238,392,810.08
5297,2128,238,199,810.08
5544,2228,238,208,810.08
6018,2421,238,247,810.08
6341,2542,238,478,810.08
6494,2605,238,449,810.08
6951,2794,238,263,810.08
7451,2992,238,219,810.08
8556,3459,238,417,810.08
9042,3658,238,263,810.08
9228,3744,238,150,810.08
9234,3746,238,213,810.08
9263,3756,238,336,810.08
9345,3786,238,48,810.08
9472,3837,238,298,810.08
9788,3954,238,231,810.08
9825,3970,238,410,810.08
10148,4103,238,27,810.08
10647,4297,238,162,810.08
10648,4298,238,50,810.08
10899,4403,238,338,810.08
10929,4415,238,372,810.08
11208,4523,238,439,810.08
11468,4627,238,442,810.08
11549,4660,238,69,810.08
12503,5039,238,322,810.08
13788,5546,238,226,810.08
13922,5601,238,28,810.08
14082,5666,238,409,810.08
15203,6104,238,357,810.08
15229,6114,238,344,810.08
16495,6619,238,27,810.08
16939,6800,238,303,810.08
16942,6801,238,312,810.08
17164,6888,238,332,810.08
17240,6918,238,164,810.08
17472,7011,238,226,810.08
17727,7109,238,29,810.08
18037,7231,238,209,810.08
18090,7255,238,234,810.08
19208,7700,238,60,810.08
19305,7737,238,212,810.08
19386,7771,238,272,810.08
19977,7996,238,196,810.08
20531,8220,238,359,810.08
20556,8230,238,431,810.08
20592,8245,238,134,810.08
20671,8279,238,251,810.08
21048,8430,238,491,810.08
21188,8490,238,134,810.08
21307,8533,238,106,810.08
21465,8599,238,154,810.08
21593,8647,238,382,810.08
21901,8760,238,-5,810.08
21997,8800,238,74,810.08
22079,8832,238,107,810.08
22161,8865,238,136,810.08
22872,9167,238,258,810.08
24475,9807,238,423,810.08
24888,9971,238,103,810.08
25212,10108,238,469,810.08
25436,10195,238,382,810.08
25848,10366,238,463,810.08
26414,10599,238,101,810.08
26441,10608,238,476,810.08
26557,10655,238,450,810.08
29095,11702,238,284,810.08
29379,11818,238,73,810.08
29386,11821,238,392,810.08
29476,11854,238,267,810.08
30278,12170,238,200,810.08
30426,12231,238,29,810.08
30494,12260,238,483,810.08
30696,12344,238,253,810.08
31219,12548,238,328,810.08
31386,12616,238,495,810.08
31893,12818,238,412,810.08
32847,13212,238,171,810.08
33744,13561,238,90,810.08
34317,13794,238,76,810.08
34754,13961,238,471,810.08
34897,14021,238,85,810.08
35101,14103,238,31,810.08
35265,14161,238,229,810.08
35539,14262,238,174,810.08
35680,14322,238,362,810.08
35707,14335,238,166,810.08
36050,14482,238,440,810.08
36266,14565,238,415,810.08
36477,14647,238,319,810.08
38228,15360,238,179,810.08
38454,15453,238,168,810.08
38497,15471,238,192,810.08
38537,15486,238,125,810.08
38593,15505,238,234,810.08
38843,15606,238,203,810.08
38849,15609,238,187,810.08
39047,15691,238,405,810.08
39062,15698,238,152,810.08
39266,15777,238,385,810.08
39538,15891,238,173,810.08
39552,15898,238,292,810.08
39789,15988,238,335,810.08
40034,16096,238,206,810.08
40115,16129,238,54,810.08
40124,16132,238,306,810.08
40313,16201,238,159,810.08
40359,16219,238,338,810.08
40641,16327,238,417,810.08
40872,16422,238,430,810.08
40978,16464,238,408,810.08
41577,16706,238,486,810.08
41822,16808,238,73,810.08
42006,16878,238,134,810.08
42178,16945,238,478,810.08
42264,16980,238,182,810.08
42410,17040,238,194,810.08
42791,17187,238,44,810.08
43140,17333,238,426,810.08
43292,17393,238,330,810.08
43433,17452,238,498,810.08
44297,17788,238,321,810.08
45106,18112,238,195,810.08
45259,18173,238,460,810.08
45305,18188,238,305,810.08
45411,18230,238,68,810.08
45752,18364,238,376,810.08
46239,18562,238,137,810.08
46303,18590,238,308,810.08
46599,18711,238,103,810.08
46774,18779,238,362,810.08
46879,18816,238,391,810.08
46942,18840,238,102,810.08
47026,18876,238,116,810.08
47077,18896,238,97,810.08
47193,18943,238,415,810.08
47404,19032,238,69,810.08
47434,19046,238,386,810.08
47747,19172,238,222,810.08
47846,19211,238,264,810.08
47861,19216,238,31,810.08
47898,19232,238,468,810.08
48004,19273,238,171,810.08
48434,19455,238,236,810.08
49319,19801,238,223,810.08
49586,19904,238,29,810.08
50143,20122,238,407,810.08
50272,20178,238,-5,810.08
50390,20221,238,368,810.08
50449,20242,238,464,810.08
50905,20428,238,175,810.08
51153,20533,238,398,810.08
51158,20536,238,171,810.08
51650,20735,238,110,810.08
51804,20796,238,372,810.08
51891,20824,238,168,810.08
52101,20913,238,229,810.08
52141,20927,238,54,810.08
52146,20928,238,185,810.08
52275,20977,238,442,810.08
52316,20994,238,432,810.08
52352,21010,238,86,810.08
52747,21168,238,446,810.08
53017,21280,238,383,810.08
53184,21353,238,137,810.08
53238,21375,238,296,810.08
53974,21663,238,320,810.08
54273,21784,238,416,810.08
54827,22000,238,48,810.08
56007,22467,238,53,810.08
56064,22489,238,155,810.08
56173,22531,238,51,810.08
56573,22688,238,26,810.08
56655,22725,238,127,810.08
57407,23013,238,219,810.08
57626,23110,238,170,810.08
57694,23137,238,207,810.08
58215,23351,238,401,810.08
58911,23639,238,164,810.08
59061,23701,238,276,810.08
59287,23794,238,249,810.08
59331,23809,238,398,810.08
59867,24020,238,349,810.08
59949,24053,238,449,810.08
60561,24306,238,349,810.08
60648,24341,238,173,810.08
61280,24585,238,125,810.08
61306,24594,238,138,810.08
61622,24714,238,309,810.08
62146,24918,238,435,810.08
62221,24944,238,131,810.08
138,58,239,472,134.39
392,165,239,327,134.39
941,384,239,193,134.39
1500,614,239,496,134.39
1764,712,239,189,134.39
2428,980,239,112,134.39
2521,1015,239,461,134.39
3561,1415,239,380,134.39
3879,1547,239,184,134.39
4051,1618,239,266,134.39
4251,1705,239,290,134.39
4492,1799,239,305,134.39
4543,1822,239,341,134.39
4880,1957,239,472,134.39
5803,2334,239,96,134.39
6142,2468,239,356,134.39
6162,2475,239,384,134.39
6198,2490,239,62,134.39
6347,2545,239,496,134.39
6648,2669,239,100,134.39
7084,2850,239,376,134.39
7356,2953,239,339,134.39
7691,3104,239,22,134.39
7697,3105,239,460,134.39
8003,3228,239,384,134.39
8262,3340,239,367,134.39
8279,3346,239,263,134.39
8422,3403,239,353,134.39
9986,4035,239,231,134.39
10270,4154,239,91,134.39
10656,4301,239,344,134.39
10707,4323,239,274,134.39
11607,4687,239,49,134.39
11768,4751,239,246,134.39
12409,5003,239,244,134.39
13086,5267,239,178,134.39
13364,5374,239,461,134.39
13678,5504,239,435,134.39
14186,5708,239,70,134.39
14213,5720,239,376,134.39
14259,5736,239,102,134.39
14633,5878,239,81,134.39
14808,5946,239,255,134.39
15218,6110,239,65,134.39
15580,6250,239,137,134.39
16187,6493,239,28,134.39
16247,6517,239,27,134.39
16411,6585,239,233,134.39
16427,6591,239,466,134.39
16458,6603,239,262,134.39
17143,6879,239,229,134.39
17288,6936,239,93,134.39
17604,7065,239,51,134.39
17854,7159,239,328,134.39
18157,7282,239,39,134.39
18840,7553,239,364,134.39
18843,7554,239,45,134.39
18854,7560,239,261,134.39
19376,7767,239,285,134.39
19765,7920,239,235,134.39
20066,8032,239,415,134.39
20330,8142,239,30,134.39
20373,8160,239,221,134.39
21775,8716,239,79,134.39
22299,8921,239,221,134.39
22321,8931,239,308,134.39
22649,9065,239,322,134.39
22658,9068,239,388,134.39
23189,9297,239,268,134.39
23378,9369,239,89,134.39
24197,9697,239,329,134.39
24440,9792,239,337,134.39
25065,10043,239,361,134.39
25173,10092,239,46,134.39
25317,10145,239,187,134.39
25715,10315,239,430,134.39
25814,10352,239,384,134.39
25932,10399,239,77,134.39
26477,10622,239,309,134.39
26533,10645,239,98,134.39
26645,10694,239,144,134.39
27424,11011,239,44,134.39
27513,11049,239,460,134.39
27554,11067,239,128,134.39
28374,11410,239,458,134.39
28624,11514,239,243,134.39
28882,11616,239,174,134.39
28967,11653,239,100,134.39
29030,11677,239,397,134.39
29314,11795,239,279,134.39
30087,12096,239,273,134.39
30213,12144,239,456,134.39
30449,12242,239,236,134.39
30483,12257,239,259,134.39
30863,12411,239,206,134.39
30952,12442,239,170,134.39
31080,12490,239,408,134.39
31098,12497,239,461,134.39
31206,12542,239,367,134.39
31280,12572,239,82,134.39
31494,12660,239,427,134.39
31519,12671,239,242,134.39
31908,12824,239,337,134.39
32549,13083,239,300,134.39
32940,13245,239,89,134.39
33233,13356,239,307,134.39
33712,13549,239,362,134.39
33806,13582,239,304,134.39
34711,13946,239,454,134.39
34714,13947,239,342,134.39
35339,14189,239,250,134.39
35568,14273,239,485,134.39
35681,14322,239,387,134.39
35688,14326,239,57,134.39
36693,14740,239,324,134.39
36729,14753,239,120,134.39
36808,14786,239,56,134.39
36972,14843,239,366,134.39
37840,15205,239,171,134.39
38018,15280,239,37,134.39
38181,15346,239,444,134.39
38237,15365,239,225,134.39
38314,15398,239,330,134.39
38437,15446,239,355,134.39
38993,15667,239,422,134.39
39104,15714,239,224,134.39
39623,15925,239,298,134.39
39776,15984,239,409,134.39
39926,16046,239,72,134.39
40001,16081,239,120,134.39
40092,16118,239,26,134.39
40262,16183,239,334,134.39
40424,16248,239,159,134.39
40788,16392,239,184,134.39
40952,16454,239,231,134.39
41178,16538,239,463,134.39
41322,16598,239,57,134.39
41342,16605,239,323,134.39
41702,16759,239,129,134.39
41727,16770,239,135,134.39
42302,16996,239,243,134.39
42416,17042,239,37,134.39
42447,17053,239,118,134.39
42517,17079,239,32,134.39
42589,17103,239,189,134.39
43258,17381,239,346,134.39
43879,17627,239,493,134.39
44925,18044,239,134,134.39
45971,18454,239,179,134.39
46854,18809,239,313,134.39
46897,18823,239,95,134.39
47053,18887,239,194,134.39
47650,19132,239,205,134.39
47839,19209,239,445,134.39
47995,19270,239,275,134.39
48092,19309,239,472,134.39
48262,19383,239,185,134.39
49230,19766,239,104,134.39
50687,20341,239,478,134.39
51180,20546,239,346,134.39
51181,20547,239,102,134.39
51210,20560,239,372,134.39
51233,20569,239,290,134.39
51296,20597,239,474,134.39
51412,20640,239,87,134.39
52193,20946,239,455,134.39
52366,21019,239,202,134.39
53819,21605,239,330,134.39
54764,21975,239,25,134.39
55229,22167,239,453,134.39
55376,22226,239,60,134.39
55424,22244,239,407,134.39
56152,22523,239,228,134.39
56344,22603,239,125,134.39
56865,22801,239,315,134.39
57797,23178,239,391,134.39
57840,23196,239,262,134.39
57974,23253,239,83,134.39
58110,23305,239,195,134.39
58504,23472,239,467,134.39
58820,23601,239,208,134.39
59998,24075,239,336,134.39
60272,24187,239,220,134.39
60925,24445,239,285,134.39
61312,24596,239,112,134.39
61399,24628,239,462,134.39
61750,24764,239,479,134.39
62054,24881,239,426,134.39
62058,24883,239,102,134.39
25,10,240,409,457.57
125,52,240,405,457.57
221,94,240,166,457.57
444,189,240,419,457.57
470,200,240,69,457.57
930,381,240,310,457.57
1139,467,240,467,457.57
1217,499,240,273,457.57
1817,736,240,32,457.57
2251,904,240,185,457.57
2335,940,240,326,457.57
2795,1123,240,174,457.57
2807,1126,240,354,457.57
2942,1175,240,233,457.57
2982,1193,240,460,457.57
3217,1288,240,245,457.57
3439,1367,240,374,457.57
3556,1414,240,250,457.57
3722,1480,240,431,457.57
3953,1575,240,357,457.57
4217,1691,240,167,457.57
5537,2225,240,29,457.57
5548,2230,240,116,457.57
6548,2629,240,158,457.57
7301,2932,240,149,457.57
7323,2941,240,492,457.57
7453,2993,240,389,457.57
7656,3087,240,250,457.57
8132,3283,240,487,457.57
8169,3298,240,143,457.57
8500,3436,240,295,457.57
8598,3478,240,249,457.57
8651,3501,240,54,457.57
9251,3752,240,98,457.57
9303,3771,240,400,457.57
9926,4011,240,210,457.57
10469,4231,240,464,457.57
11107,4488,240,390,457.57
11190,4516,240,61,457.57
11651,4706,240,99,457.57
11730,4733,240,232,457.57
12378,4990,240,459,457.57
12396,4998,240,352,457.57
12413,5005,240,93,457.57
12623,5082,240,61,457.57
12929,5204,240,208,457.57
13025,5245,240,420,457.57
13234,5324,240,255,457.57
13236,5325,240,426,457.57
13429,5401,240,445,457.57
13538,5444,240,20,457.57
14033,5644,240,499,457.57
14585,5857,240,287,457.57
14962,6014,240,446,457.57
15155,6081,240,225,457.57
15490,6213,240,105,457.57
15696,6291,240,345,457.57
16102,6460,240,101,457.57
16302,6541,240,299,457.57
16426,6590,240,249,457.57
16784,6729,240,57,457.57
17021,6832,240,221,457.57
17059,6848,240,38,457.57
17222,6912,240,126,457.57
17482,7014,240,99,457.57
17667,7090,240,153,457.57
17976,7205,240,330,457.57
18428,7397,240,357,457.57
19343,7754,240,488,457.57
19724,7904,240,244,457.57
20074,8034,240,163,457.57
20421,8176,240,364,457.57
20693,8288,240,393,457.57
20847,8346,240,248,457.57
20866,8353,240,58,457.57
20883,8361,240,431,457.57
21257,8517,240,128,457.57
21469,8602,240,322,457.57
21497,8610,240,141,457.57
21501,8611,240,439,457.57
21917,8765,240,116,457.57
21998,8800,240,478,457.57
22203,8883,240,364,457.57
22453,8985,240,68,457.57
23221,9309,240,236,457.57
23382,9370,240,380,457.57
23427,9389,240,274,457.57
23755,9518,240,194,457.57
24026,9631,240,32,457.57
24331,9748,240,180,457.57
24350,9756,240,37,457.57
24389,9774,240,497,457.57
24433,9789,240,87,457.57
24505,9819,240,406,457.57
25413,10185,240,333,457.57
25780,10341,240,282,457.57
26245,10530,240,385,457.57
27022,10847,240,208,457.57
27356,10981,240,210,457.57
27484,11039,240,203,457.57
27944,11230,240,42,457.57
28132,11309,240,448,457.57
28655,11526,240,255,457.57
28700,11544,240,266,457.57
28780,11575,240,459,457.57
29149,11723,240,54,457.57
29555,11886,240,225,457.57
29968,12045,240,246,457.57
30325,12188,240,92,457.57
30359,12203,240,261,457.57
30384,12213,240,120,457.57
30484,12257,240,436,457.57
30584,12300,240,138,457.57
30809,12389,240,362,457.57
30991,12456,240,418,457.57
31722,12749,240,275,457.57
32051,12884,240,322,457.57
32138,12919,240,333,457.57
32536,13078,240,40,457.57
32893,13228,240,29,457.57
33831,13595,240,330,457.57
34049,13681,240,185,457.57
34483,13857,240,139,457.57
34514,13869,240,389,457.57
34604,13903,240,334,457.57
34625,13911,240,444,457.57
35325,14184,240,225,457.57
35567,14272,240,170,457.57
35924,14423,240,342,457.57
35966,14441,240,234,457.57
36489,14653,240,33,457.57
36573,14690,240,318,457.57
36851,14801,240,214,457.57
37010,14862,240,464,457.57
37163,14928,240,55,457.57
37173,14932,240,143,457.57
37317,14989,240,288,457.57
37861,15212,240,411,457.57
37929,15242,240,399,457.57
37971,15260,240,393,457.57
38235,15364,240,67,457.57
38662,15532,240,163,457.57
38874,15619,240,198,457.57
39151,15730,240,349,457.57
39339,15809,240,364,457.57
40157,16143,240,107,457.57
40386,16231,240,404,457.57
40472,16266,240,372,457.57
40635,16323,240,49,457.57
40684,16347,240,244,457.57
40947,16452,240,89,457.57
41712,16763,240,313,457.57
42470,17062,240,441,457.57
42805,17193,240,214,457.57
42920,17237,240,353,457.57
43088,17311,240,389,457.57
43651,17534,240,330,457.57
43735,17571,240,101,457.57
43932,17648,240,191,457.57
44138,17729,240,357,457.57
44397,17831,240,337,457.57
44973,18061,240,461,457.57
45753,18364,240,161,457.57
45920,18432,240,270,457.57
46092,18508,240,196,457.57
46528,18682,240,23,457.57
47351,19013,240,104,457.57
47550,19091,240,60,457.57
47702,19153,240,420,457.57
48292,19395,240,297,457.57
48388,19436,240,71,457.57
48820,19607,240,293,457.57
49487,19867,240,20,457.57
50778,20377,240,306,457.57
51090,20508,240,410,457.57
51415,20641,240,365,457.57
51432,20647,240,51,457.57
51638,20731,240,303,457.57
52206,20950,240,470,457.57
52259,20972,240,466,457.57
52263,20973,240,334,457.57
52294,20987,240,80,457.57
52916,21239,240,381,457.57
53246,21380,240,356,457.57
54236,21769,240,264,457.57
54250,21775,240,404,457.57
54594,21908,240,239,457.57
55529,22283,240,222,457.57
55806,22388,240,90,457.57
56067,22490,240,430,457.57
56147,22521,240,41,457.57
56556,22682,240,495,457.57
56821,22783,240,468,457.57
56907,22818,240,300,457.57
57033,22867,240,468,457.57
57064,22878,240,189,457.57
57097,22892,240,437,457.57
57637,23114,240,64,457.57
58000,23263,240,283,457.57
58061,23286,240,389,457.57
58216,23351,240,310,457.57
58430,23439,240,368,457.57
58771,23579,240,381,457.57
58950,23655,240,70,457.57
59676,23943,240,131,457.57
59712,23958,240,260,457.57
60114,24124,240,403,457.57
60610,24326,240,277,457.57
60831,24410,240,428,457.57
60838,24412,240,147,457.57
61207,24561,240,341,457.57
61242,24573,240,42,457.57
61461,24651,240,377,457.57
61515,24674,240,81,457.57
61549,24686,240,458,457.57
62069,24887,240,242,457.57
62119,24907,240,352,457.57
62218,24943,240,368,457.57
62307,24982,240,267,457.57
293,127,241,28,591.94
399,169,241,256,591.94
519,217,241,69,591.94
1746,706,241,46,591.94
2528,1018,241,43,591.94
3081,1231,241,406,591.94
3700,1467,241,251,591.94
3854,1537,241,155,591.94
4026,1608,241,379,591.94
4079,1630,241,377,591.94
4131,1656,241,483,591.94
4885,1959,241,262,591.94
4980,1999,241,162,591.94
5418,2177,241,426,591.94
5695,2289,241,95,591.94
5704,2292,241,113,591.94
5777,2324,241,120,591.94
6336,2540,241,414,591.94
6367,2554,241,486,591.94
6669,2677,241,386,591.94
6671,2677,241,208,591.94
7198,2896,241,221,591.94
7424,2982,241,417,591.94
7490,3011,241,81,591.94
7613,3064,241,403,591.94
7902,3186,241,21,591.94
8273,3344,241,328,591.94
8672,3508,241,59,591.94
8834,3572,241,198,591.94
9097,3680,241,208,591.94
9469,3837,241,228,591.94
9503,3848,241,217,591.94
10456,4226,241,323,591.94
10903,4405,241,370,591.94
11396,4600,241,51,591.94
11802,4763,241,181,591.94
11829,4773,241,371,591.94
11861,4785,241,480,591.94
12007,4843,241,108,591.94
12376,4989,241,170,591.94
12680,5105,241,258,591.94
12975,5223,241,196,591.94
13059,5257,241,346,591.94
13750,5530,241,254,591.94
13872,5582,241,320,591.94
14078,5663,241,468,591.94
14285,5743,241,466,591.94
15022,6035,241,326,591.94
15883,6372,241,93,591.94
16258,6523,241,298,591.94
16422,6589,241,158,591.94
16597,6655,241,172,591.94
17082,6858,241,408,591.94
17644,7081,241,447,591.94
